statut,NCTId,eudraCT,completion_year,clinical_trial_title,acronym,results_1y,results_3y
🟥,NCT01043588,,2011,Transurethral Resection of the Prostate With Photo Selective Vaporization of the Prostate Using the High Powered 532nm Laser Obstructive Benign Prostatic Hyperplasia Management: Focus on Efficiency and Cost-effectiveness,REVAPRO,False,False
🟥,NCT00748111,,2012,Thrombus and Inflammation in Sudden Cardiac DEath,TIDE,False,False
🟥,NCT00908193,,2012,Assistance Robotics for the Surgical Treatment of the Abdominal Wall Hernia,ARTE,False,False
🟥,NCT01022944,,2012,Prevalence of Mucosal Biofilm Formations in Adenoidectomy Specimens. A Case Control Study,BOLERO,False,False
🟥,NCT01439607,,2012,"Cellular and Molecular Mechanisms Governing Bone Marrow Stem Cells, Macrophages and Plasma Cell Biology in Gaucher Disease.",MGMC,False,False
🟥,NCT01657578,,2012,Optimal Dose and Population Pharmacokinetics of Omeprazole in Neonates With Gastroesophageal Reflux Disease (GERD),OMEPRAZOLE-1,False,False
🟥,NCT00773201,,2012,Identification of the Genetic Sources of Variability of the Adaptation of the Ventricular Repolarisation at a Pharmacological and Physiological Stimulus in an Apparently Normal Population,Generepol,False,False
🟥,NCT00874172,,2012,"New Analgesic Strategy Combining Nitrous Oxide, Nefopam, Acetaminophen and Morphine Compared to the Usal Antalgic Strategy (Acetaminophen and Morphine) for the Treatment of Acute Sickle Cell Disease Pain in the Emergency Room",DREPANOX,False,False
🟥,NCT00822601,,2012,A Controlled Study of rTMS Over Supplementary Motor Area (SMA) in Obsessive Compulsive Disorder,TMS-TOC,False,False
🟥,NCT00780949,,2012,Immunological Consequences of CARD15/NOD2 Mutations in Crohn's Disease,PLAC,False,False
🟥,NCT00839722,,2012,Fertility After Uterine Artery Embolisation for the Treatment of Leiomyomas,EFU,False,False
🟧,NCT00948779,,2012,Therapeutic Education About Intake of Oral Solutions of Antibiotics in Children Under 6 Year-old at the Emergency Department in Robert Debré Hospital,ACHEEN,False,True
🟥,NCT00847847,,2012,Neuromuscular Transmission in Amyotrophic Lateral Sclerosis,NETALS,False,False
🟥,NCT00658398,,2012,Effect of an Interactive Computer Program to Prevent Alcohol Misuse. A Multicentre Randomized Controlled Trial. The BREVALCO Study.,BREVALCO,False,False
🟥,NCT01577407,,2012,Non Opioid Treatment for Experimental Dyspnea,Nefopel,False,False
🟧,NCT01209247,,2012,Emergence of Fluoroquinolone Resistance in the Commensal Flora of Patients Receiving Fluoroquinolone Treatment.,FQEMERG,False,True
🟥,NCT00873717,,2012,Improvement of Nutritional Status in Elderly Residents of Long-term Facilities: Impact of Two Strategies (Oral Care and Dietary Control),Nutrident,False,False
🟧,NCT00472381,,2012,Assessment of Continuous Intravenous Insulin Protocol Versus Subcutaneous Insulin in Acute Ischemic Stroke,INSULINFARCT,False,True
🟥,NCT00811343,,2012,Impact of New Immunological Diagnosis Tests of Latent Tuberculosis in Adults Patients Who Need Anti TNF Therapy.,ETAT,False,False
🟥,NCT01146158,,2012,Individualisation of the Lymphatic Arm Drainage During Axillary Dissection for Breast Carcinomas.,SENTIBRAS,False,False
🟥,NCT00560261,,2012,Evaluation of the Lung Capillary Blood Volume in Children With Sickle Cell Disease,VOLCADREP,False,False
🟥,NCT01147978,,2012,Impact of a Proactive Strategy of Communication With Patients Hospitalized in ICU and Their Families With the Aim of Reducing Their Anxious and Depressive Symptoms and Their Post Traumatic Stress Symptoms,FAMIREAXV,False,False
🟧,NCT00624754,,2012,recipientsProspective Evaluation of the Efficacy of Budesonide/Formoterol (Symbicort®) in Bronchiolitis Obliterans in Allogeneic Haematopoietic Stem Cell Transplantation (AHSCT) Recipients,Alloforb,False,True
🟥,NCT00451503,,2012,Evaluation of Middle Ear Implants in the Therapeutic Strategy of Auditory Rehabilitation in Case of Failure of Conventional Hearing Aid,,False,False
🟥,NCT01407471,,2012,Interest of Topical Spironolactone's Administration to Prevent Corticoid-induced Epidermal Atrophy,SPIREPI,False,False
🟥,NCT00949221,,2012,"Evaluation of Long-term Efficacy of 2 Strategies of Real Time Continuous Glucose Monitoring, Compared to Self BG-monitoring in Children and Adolescent With Type 1 Diabetes: a Randomized, Multicenter, Open Trial",START-IN,False,False
🟥,NCT00777738,,2012,A Phase IIA Trial Testing the Efficacy of Bortezomib (Velcade(R)) in Patients With Advanced Waldenström Macroglobulinemia,WM2,False,False
🟥,NCT00805077,,2012,Pulmonary Surgery and Protective Mechanical Ventilation,VPP,False,False
🟥,NCT00749242,,2012,"Prospective Randomized Study Comparing Balloon Kyphoplasty and Conservative Treatment in Acute Traumatic Vertebral Fractures, Types A1, A2, AND A3.1 According to the Magerl Classification (STIC 3)",TRAUMAA1-2-3,False,False
🟧,NCT00748423,,2012,Bicentric Study of the Effect of Inhaled Nitric Oxide Compared to Placebo in Acute Chest Syndrome of Adult Sickle Cell Patients,INOSTA,False,True
🟥,NCT01086735,,2012,Suicide Gene Therapy for Donor Lymphocytes Infusion After Allogeneic Hematopoietic Stem Cell Transplantation: a Phase I/II Clinical Study,ILD-TK01,False,False
🟥,NCT01065285,,2012,"Evaluation of Vaccination Against Influenza (Seasonal and H1N1) in Patients Presenting Systemic or Autoimmune Diseases Treated or Not With Steroids, and/or Immunosuppressant, and/or Biotherapy: an Open, Prospective Trial (MAIVAX)",MAIVAX,False,False
🟧,NCT01259752,,2012,Prospective Randomized Study of Compression Stockings in Ankle Sprain in Adults,CASED,False,True
🟥,NCT00764049,,2012,Prospective Pilot Study Assessing Safety and Efficacy of Single Pass Albumin Dialysis in Patients With Acute on Chronic Liver Failure,DACAR,False,False
🟥,NCT01176929,,2012,Effectiveness of Telephone Contact and Professional Coordination for Preventing Recurrent Suicidal Acts,OSTA,False,False
🟧,NCT01499914,,2012,"Cohort Study Evaluating the Clinical Effectiveness, Safety and Immunogenicity to the Pandemic Influenza Vaccination in Patients With Cystic Fibrosis and, Where Applicable, the Clinical Expression of Influenza A (H1N1)",MUCOFLU,False,True
🟧,NCT01044082,,2012,Impact of Controlled Cord Traction During the Third Stage of Labour on the Incidence of Post Partum Haemorrhage,TRACOR,False,True
🟧,NCT00507975,,2012,"Assessment of the Effectiveness of Nicotine Replacement Therapies (Nicotine Patches Delivering Nicotine 16 h/24 h) in 400 Pregnant Smokers. Randomized, Placebo-controlled, Multicenter, National Study. The SNIPP.",SNIPP,False,True
🟥,NCT00715195,,2012,Evaluation of Improving Quality of Life of Fibromyalgia Patients Treated With a Plurifocal Program : a Controlled Study With 12 Months Monitoring.,Aquavip,False,False
🟥,NCT01560689,,2012,Open-labeled Trial to Evaluate the Therapeutic Effects of Inhaled BUDESONIDE/FORMOTEROL in Bronchiolitis Obliterans After Allogeneic Stem Cell Transplantation,alloforb,False,False
🟥,NCT00749060,,2012,"Prospective Randomized Comparative Study of Balloon Kyphoplasty,Vertebroplasty and Conservative Management in Acute Osteoporotic Vertebral Fractures of Less Than 6 Weeks",OSTEO-6,False,False
🟥,NCT01707563,,2012,Correlations' Study Between Variability of Expression in FBN1 Gene and Clinical Features in Marfan Patients.,Variarfan,False,False
🟥,NCT00709670,,2012,ComParative Diagnostic Study Between MSCT and Stress Echography in Patients Presenting With Suspected Acute Coronary Syndrome Without ST Segment Elevation.,PEPSI,False,False
🟧,NCT00950222,,2012,Impact of Imipenem With Amikacin Pharmacokinetic and Pharmacodynamic,IMPACT,False,True
🟥,NCT01831648,,2012,"An Open, Prospective, National, Multicenter, Non Randomised, Study Based on Healthy Volunteers for Establishing Normative Data for IGF1 in the General Population",VARIETE,False,False
🟥,NCT00805272,,2012,"Medical and Economical Evaluation of New Diagnosis Tests of Mycobacterium Tuberculosis, Specific Immune Responses in HIV-infected Adults",IGRAVIH,False,False
🟥,NCT01160666,,2012,"A Phase 2, Proof of Concept, 52-Week Open Study to Evaluate the Efficacy and Safety of Belimumab (HGS1006, LymphoStat-B™), a Fully Human Monoclonal Anti-BLyS (BAFF) Antibody, in Subjects With Primary Sjögren's Syndrome",BELISS,False,False
🟧,NCT00392847,,2012,Promoting Parental Skills and Enhancing Attachment in Early Childhood,CAPEDP,False,True
🟧,NCT01353833,,2012,Dose-effect Relationship of Repeated Administration of Low-dose IL-2 Versus Placebo on the Kinetic of Regulatory T Cells in Patients With Type 1 Diabetes,DF-IL2,False,True
🟥,NCT01160276,,2012,An Open Non Randomized Comparative Study Exploring Drug Interaction Between Colchicine and Calcineurin Inhibitors in 2 Groups (Ciclosporin Group and Tacrolimus Group) of Renal Graft Recipients,COLCHINCAL,False,False
🟥,NCT00749086,,2012,Prospective Randomized Study of Balloon Kyphoplasty and Vertebroplasty in Subacute (Older Than 6 Weeks) Osteoporotic Vertebral Fractures (STIC2),OSTEO+6,False,False
🟧,NCT00235248,,2012,Prevention of New Vascular Events in Patients With Brain Infarction or Peripheral Embolism and Thoracic Aortic Plaques ≥ 4 mm in Thickness in the Aortic Arch or Descending Aortic Upstream to the Embolized Artery,ARCH,False,True
🟥,NCT01249976,,2012,Evaluation of Recent Techniques for Diagnosing Central Venous Catheter-related Bloodstream Infections in Critically Ill Children,Incat,False,False
🟥,NCT01707576,,2012,"SCREENING OF ADOLESCENT MENTAL SUFFERING CONSULTANT TO EMERGENCIES, MANAGEMENT AND Later MONITORING",DESPERADOS,False,False
🟥,NCT00874627,,2012,Sublingual Milk Immunotherapy in Children With IgE-mediated Cow Milk Protein Allergy,Lactaide,False,False
🟧,NCT00632866,,2012,"Randomized, Double-blind, Placebo-controlled Trial of Hydroxychloroquine in Primary Sjögren's Syndrome",JOQUER,False,True
🟥,NCT01150331,,2013,Efficiency of Levetiracetam Intravenous in Association With Clonazepam Versus Clonazepam Alone in Prehospital Care of Generalised Tonicoclonic Status Epilepticus,SAMU-KEPPRA,False,False
🟧,NCT00467883,,2013,AMBIZYGO: Efficacy of High Dose [10 mg/kg/j] Liposomal Amphotericin B (Ambisome)Efficacy in Initial Zygomycosis Treatment:Phase II Trial,AMBIZYGO,False,True
🟧,NCT01848782,,2013,Impact of Adding a Limitation Section in Abstract of Systematic Review on Interpretation by Readers: a Randomised Controlled Trial,ILMARI2,False,True
🟥,NCT01114035,,2013,Characterization Phenotypic and Genetic Study of the Intestinal Epithelial Dysplasia or TE,DEI,False,False
🟥,NCT01340417,,2013,Melatonin Levels in Preterm and Term Newborn Infants,MELIP,False,False
🟥,NCT01586481,,2013,Effectiveness and Safety of an Off- Loading Shoe to Improve Healing and Prevention of Recurrence of Neuropathic Diabetic Plantar Foot Ulcers of the Fore Foot: a Prospective Randomised Pilot Study,SANIBA,False,False
🟥,NCT01848574,,2013,Satisfaction Understanding of Patients and Relatives in Emergency Room,SUPER4,False,False
🟥,NCT01095692,,2013,Evaluating the Necessity of TOT Implantation in Women With Pelvic Organ Prolapse and Occult Stress Urinary Incontinence,ATHENA,False,False
🟧,NCT01574066,,2013,Chest CT-scan for the Diagnosis of Community-acquired Pneumonia in Patients Visiting the Emergency Department,PACSCAN,False,True
🟥,NCT01168063,,2013,Medico-economic Evaluation of a Therapeutic Strategy Based on Molecular Detection of Antibiotic Resistance in the Management of H Pylori Infection,HELICOSTIC,False,False
🟥,NCT01520623,,2013,Role of Complement System in Human Allogeneic Haematopoietic Stem Cell Transplantation,,False,False
🟩,NCT00545350,,2013,Randomized Controlled Trial of Prevention of Fall-related Fractures and Other Injuries by Physical Exercise Among Community Dwelling Elderly Women,Ossébo,True,True
🟥,NCT01602250,,2013,Prevention of Systemic Toxicity Induced by Levobupivacaine and Ropivacaine by Intralipid®,TOXALIP,False,False
🟥,,2006-005328-18,2013,"Etude prospective, randomisée, en double aveugle versus placebo, internationale, groupe parallèle, évaluant l'efficacité et la sécurité d'un bolus I.V de tenecteplase en comparaison avec un traitement standard chez des patients normotensifs ayant une embolie pulmonaire aigue.",PEITHO,False,False
🟥,NCT01146197,,2013,Evaluation of Safety and Efficacity of Indometacin and Two Potassium Sparing Diuretics in Adult Patients Affected by Gitelman Syndrome,GITAB,False,False
🟥,NCT01186666,,2013,BIOmarkers of CORonary Events-2 : Imaging and Biomarkers of Atherosclerosis in Patients With Stable or Unstable Coronary Artery Disease,BIOCORE-2,False,False
🟥,NCT00804765,,2013,Impact of Pregnant Women Education in Case of Overweight or Obesity on Risk of Child Overweight and Pregnancy Outcome,ETOIG,False,False
🟧,NCT01077349,,2013,Early Continuous High Volume Veno-venous Hemofiltration vs. Standard Care for Post-cardiac Surgery Shock Requiring High Doses Catecholamines. The HEROICS Study: HEmofiltration to Rescue Severe shOck followIng Cardiac Surgery,HEROICS,False,True
🟥,NCT01089439,,2013,"Nitric Oxide Therapy for Acute Chest Syndrome in Sickle Cell Disease Children: Randomized, Double Blind Placebo-controlled Concept-proof Trial",INNOSTAPED,False,False
🟧,NCT01022749,,2013,"Prospective, Multicentre, Open-label Study Evaluating the Immunogenicity and Safety of Influenza Vaccine in Patients With Inflammatory Bowel Disease (IBD) Receiving or Not Immunosuppressive Therapy",MICIVAX,False,True
🟥,NCT00714675,,2013,Citrulline Supplementation in Elderly Malnourished and Hospitalised Subjects: Effects on Protein Metabolism,CIPROAGE,False,False
🟧,NCT01250327,,2013,Medico-economic Evaluation of a Non-chirurgical Pulmonary Valve Replacement for the Treatment of Lesions of the Ventricular Outflow Tract.,REVALV,False,True
🟥,NCT01077752,,2013,Effect of Local Anesthetic Continuous Preperitoneal Wound Infiltration on Incisional Hyperalgesia Following Colorectal Laparoscopic Surgery,CATCH,False,False
🟥,NCT00798109,,2013,An Open Multicentric Randomized Clinical Trial Assessing the Impact of Motivational Interviewing on Cannabis Consumption in Patients With Psychiatric Disease,SCHIZOCAN,False,False
🟧,NCT00190450,,2013,Multicentric Intracerebral Grafting in Huntington's Disease,MIG-HD,False,True
🟥,NCT02292134,,2013,Benefit of an Individual Protection Against Noise and Light on Sleep Quality in ICU Patients,EARS,False,False
🟥,NCT02898012,,2013,Temozolomide Plus Bevacizumab Chemotherapy in Supratentorial Glioblastoma in 70 Years and Older Patients With an Impaired Functional Status (KPS<70),ATAG,False,False
🟥,NCT00811681,,2013,Effect of Pioglitazone Administered to Patients With Friedreich's ATAXIA:Proof of Concept,ACTFRIE,False,False
🟥,NCT00925444,,2013,Medical and Economic Evaluation of FORESEAL Versus the Current Therapeutic Approach (Stapling Alone or Associated With Tissue Sealant) in Terms of Air Leakage Duration After Lung Resection for Cancer.,SPIRAL,False,False
🟥,NCT00508040,,2013,Evaluation of Birdshot RETINE CHOROIDOPATHY Treatment by Either Steroid or Interferon alpha2a,BIRDFERON,False,False
🟥,NCT00526383,,2013,Do Antidepressants Induce Metabolic Syndromes,METADAP,False,False
🟥,NCT01879904,,2013,Evaluation of Endoscopic Submucosal Dissection (ESD) Efficacy,DISSECMUC,False,False
🟥,NCT00986518,,2013,"Controlled and Selective Depletion of Regulatory T-cell for Cancer Treatment, Efficacy and Safety Study",STARTREK,False,False
🟥,NCT01848704,,2013,"Impact of ""Spin"" on the Interpretation of Results of Randomized Trials in the Field of Cancer",SPIIN,False,False
🟥,NCT01804868,,2013,Efficacy of a Web Tutorial Based on Case Vignettes for Teaching Literature Critical Assessment to Nursing Students: a Randomized Controlled Trial,,False,False
🟥,NCT00701532,,2013,Dopamine Transporter (DAT) in Pharmacological Treatments of Cocaine Dependence. CAIMAN (Cocaine Addiction Imaging Medications and Neurotransmitters) Study,CAIMAN,False,False
